            1
         1000        1250         500 3135
   794   734    10   532   816     2    30   676    10
   276   675     5   168   128    10    85   308    10
   510   756     1   754   382     6   272   902     7
     9   614     5   592   587     5   682   867     1
    57   109     8   521   176    10   815   143     6
    82   926     9   798   321     5   974    80     6
   592   922     1   863   231     8    52   169     1
   522   524     4   400   973     4   795   420     2
   626   839     9   823   274     7   491   386     2
   949    70     8   347   218     9   327   898     9
   873    22     3   311   821     7   560   629     8
   309     7     6   702  1000     6   794   661     7
   889   479     8   440   295     4   200   565     2
   410   932    10   623   759     3   969   716     2
    62   116     7   927   906     5   328   933     9
   623   774     4   377   706     7   729   507     7
   273   892     9   695   649     3   391   790     4
   693    78     6   997   497     5    50   345     2
   748   374     9   387   949     4   287   423     5
   626   989    10   583   836     9   923   744     3
    57   721    10   146   523     9    30   156     7
   991   495     5   768   277     8   494   499     1
   569   522     3   881   889     3    44   224     9
   361   319     9   783   596     5   333   619    10
    27   455     9   994   665     5   736   696     8
   616   501     9    72   290     9   425   101     4
   265   813     1   724   792     8   833   152    10
   718   353    10   380   634     4   971   213     2
   358    71     9   879   921     4   752   181     2
    20   972     6   605   551     7   268   462     4
   448   615     8   801   489     6   662   400     1
   999   937     3   755   441     7    45   970     9
   832   557     7   827   364     7   900     4     2
   604   268     3    22   992     5   605   187     2
   438   150     8   161   979     4    10   219    10
   834   356     6   572   596     2   746   782     5
   769    15    10   255   354     9   159   481    10
   683   311    10   357   805     5   545   465     8
   400   828    10   338   943     1   351   806     3
   965   747     8   384   956     2   177   568    10
   858   999     2   930   630     6   107   549     4
   760   113     5   349   310     8   834   909     6
   519   402     3    11   130    10   650     3     4
    36    37     4   487   964     8   257   405     7
    19   883     4   940   104     2   591   986     2
   212   845     7   225    87     4   667   703     6
   766   172     3   158    90     1   710     9     9
   350   565     7   429   731     8   741   660     5
   590   512     7   173    28     8   326   459     6
   198   185     4    83   202     5   794   632     4
   934   706     2   514   687     1    57   574     3
   465   476     7   241   110     1    50   367     9
   787   772     1   898   221     1   619   678     8
   990   437     8   851   915    10   918   473     8
   246   436     9   408   777     9   959   286     2
    32   509     2   264   200     4   450   884     2
   867   230     6   548   185     5   412   115    10
   793   636     2   753   530     1   413   283    10
   209   803     3   147   470     8   853   786     7
   963    36     8   661   145    10   876   999    10
    99   655     8   556   696     5   945   991     7
   879    56     2    98   622     7   513   133     8
   240   157     1   156   804     5   584   823    10
   820   677     7   464   943     8   649   183     9
   297    43    10   852   767     6   384   673     3
   534   362     8   156   154     8   343   310     1
   878   507     4   103   903     5   199   513     6
   698   639     8   369   197     8   466   290     2
   219   124     6   313   751     2   287   525     6
    18   490     5   531   999     6    10   301    10
   415   743     5   659   532     1   475   471     2
   992   394     7    73   690     3   348   995     2
   628   825     1   445   488     3   653   275     2
    75   692     9   164    49    10   306   465     1
   998   854     4    11   270     2   826   326     4
   830   215     8     8   992     6   482   285     3
   292   255     8   121   829     4   323   636     1
   332   690     1   644   890     8   984   111     2
   976   943     6   202   153     8   550   542    10
   609   525     4    24   446     3   469   854     7
   707   444     2    12   834     4   889   302     3
   764   788     4   339   292     2   785   528     3
   449   669     6   907   492     8    40   243     7
   493   460     1   205   237     7   196   914    10
   123   632     5   701   649     5   441    39     3
   573    56     3   204   936     7    27   571     2
   608   105    10   815   135     8   666   912     7
    43   190     6   557   442     3   298   321     7
   249   973     2   323   601     7   102   342     9
    16   367     4   272   564     5   392   562     9
   275   226     8   273   860     2   714   204     2
    33    65     4   939   978     5   186   158     3
   296   551     7   672   166     8   566   261     2
   467   464     4   643    52     6   760   260     4
   334   824     4   518   928     3   595   411     2
   126   415     2   728   467     7   981   555     1
   894   248     5   293   850     7   280   498     3
   662    66    10   120   726     1   358   684     6
   317   759     2   216   351     5   620   108     5
   201   133     2   551   611     5   765    40     9
   886    51    10   447   542     3   168   397     9
   383   653     6   691   582     2    35   952     9
   831   786     1   211   533     2    53   214     1
   556   360     5   990   174     7   735   982     8
   559    76     3   664   654     6   709   762    10
   694   583     6   797   428     6   502   135     8
   824   372     6   626    96     8   897   842     6
   397   947     5   303   279     8   105    17     1
   330   520     2   377   414     6   181   600     5
   787   281     5   516   753     2   436    92     1
   589   101     2   947   789     4   968   675     4
   420   373     6   906   796     8   318    63     4
   207   526     5   604   689     3   331   160     7
   901   540     6   125   968     5   996   402     5
   911   557     6   370   589     3   778   141     8
   938   949    10   118    79     8   586    74     5
   123   536     3   758   489     1   480   648     4
   767   914     7   900   486    10   640   916    10
   138    56     3   257    96     4   409   403     8
   673    45     3   401   462     5   854   285     7
   620   396     3   398   256     9   517   146     5
   529   976     8   153   664     7   863   147     4
   155   653     1   287     2     4   370   973    10
   194   688     6   622   788     5   539   346     8
   841   245     5   359   547     8   137   403    10
   766   166     7    97   576     6   480   569     5
   593   387     9   877    79     9    66   419     9
   207   885     6   320   673     9   600    84     4
   508   695     3    85   985     9    66   650     1
   135   275     9   772   736     4   209   186     4
    33   762     2   797   720     9   525   858     1
   894   198     8    50   869     7    65   432    10
   397   903     2   498   848    10   662   980     9
   998   795     2   881    85     9   108   144     5
   553   885     9   234   728     8   446   983     6
   676   240     9   589   996     1   420   354     1
   415   337     9   547   712     4    70   173     1
   961   262     3   593   808     4   513   203     4
   455   461     8   251   368     1   134   816     1
   852   545     5   618   577     7   143   656     6
   287   474     9   692    20     8   197   655     4
   300   239     8   332   582     7   966   694     7
   254   465     4   530   535     1   329   969     7
   691   376     2   393   215    10   220    40     8
   808   596     1   973   716     2   788   395    10
    34   196     1   994   187     8   600   361     6
    18   375     1   240   926     6   691   152     2
   104   648     2   901   886     4   907   146     4
    10   998     2   531   749     4    42   730     8
   124   325     4   406   583     3   687   788     5
   940   468     7   889   241     8    74   522     5
   248   588     4   162   148     2   901   368     7
     7   209     9   810   343     3   381   900     4
   899   761     8   573   396     4   736   563     1
   497   283     7   980   491     6   390   653     6
   637   709     3   272   314     1   395    72     9
   778   581     2   656   649     6   215    12     8
   335   176    10   827    21     4   627   534     9
   928     7     3   219   380     4    43   127     8
   988   221     9   821   198     8   733   564     5
   833   819     6   269   710    10   744   684     2
   573   630     7   381   308     8   620   139     8
   237   291     9   342   954    10   518   108     5
   533    19    10   177   206     2   693   720     4
   283   701     9   245   193     5   847   612     2
   581   191    10   408    45     5   856   445     2
   801   231    10   881    12     5   774   998     9
   669   893     4   263   539     8   653   522     2
   135   795     6   285   981     7   781   590     6
   713   463     6   407   747     5   446   732     9
   919   374     1    31   684     9   431   733     5
   319   277     4   208   888     2   586   763     7
   306   704     4   753   870     2   419   315     1
   971   865     9   569   940    10   996   580     1
   426   474     4   205   484     6   296   123     4
   524   600     9   144   741     8   182   579     9
   659   140    10   975   155     3   834   843     4
   144   540     6   840    47     5    45    22     3
   719   949    10   883   633     5   166   613     7
   593   733     5   586   445     7   373   108    10
   679   560     7   611     8     5   749   486     4
   756    35    10   539   994     5   358   540    10
   203    10     7   373   741     8   974   948     1
   273   859    10   611   411     7   646    25     4
    37   471     3   788    42     1   325   719     9
  1000   228     9   966   329    10   568    99     1
   555   405     5   551   624     6   158   257     9
   269   640     9   911   170     7   898   369     9
   477   939     4   114   377     5   592   877     9
   944   249     7   885   212     9   118   504     3
   144   981     2   945   122     7   987    49     3
   263   976     6    26   786     4   669   846     6
   357   102     8   855   853     7   645   554     8
   245   163     6   355   849     3   782   427     2
   235   161     8   352   108     7   328   345     2
   702   686     7   407   116     1   829   531     9
   138    24     4   658   685     8   295   949     6
   249   352     8   179   849    10   817   763     4
   378   783     6    24   391     6   894   319     4
   366   609    10   327   580     1   679   732     9
   483   886     2   907    99     3
