            1
         1000       25000         500 537
      65      67      28      67      70      20      77      67      62       5
       3      58      65      40      93      13      41      62      31      91
      13      62      30      44      47      96      55      77      17      76
      63      94      55      45      22      13      85      94      12      56
      64       1      62       6      86      88      31      55      64      85
      38      36      11      34      16      87      13       5       1      17
      27      98      17       9      58      16      57      55      18      15
      92      44      19      78      79      96       2      74      34       6
      70      13      92      56      77       4      55      67      24      40
       2       4      18      19      54      15      26      67      54      42
      83       7       8      63      99      65      49      69      73      45
      77      58      88      24      96      10      38      93      76      97
      81      47      58      58      57      43      67      68      49      44
      87      82      90       8      34      84       2      38      48      33
      79      73      49      11      59      99      25      97      44      65
      87      37      92      31      51      97      24      86      20      19
      78      80      35      76      71      35      27       7      89      43
      59      41      88      47      90      38      80      26      67      93
      73      41       5      28      97      79       5      75      14      26
      39      43      76      55      82      53      76       2      36      57
      47      31      68       6      61      20      95       4      21      73
      88      54      34      62      16      28      10      51       4      61
      43      77      68      14      97      69      36      73      17      51
      71      64      96      80      40      73      73      11      52      15
      18      78      45      94      52      36      33      47      41       9
      58      17      35      37      26       9      47      61      84      56
      30      17      62      15      85      97      71      68      23      81
       4      43      96      65       8      43       1      13      71      76
      53      31      81      97      42      14      87       3      86      52
   133   832     6   133   226     7    88   832     5
   832   565     3   468   565     2   226   308     1
   410   308     6   565   169     5   468   570     3
    88    53     6   749   570     9   320   832     6
   260   320     3     9   565     6   320   995     2
   565   773     6   652   832     1   532   749     9
   661   749     6   788   320     7   661   216     8
   352   410     6   216   227     1   169   185     4
   260   276     6   773    42     2   661   835     1
   456   661     7   910   532    10    42   779     6
    88    83     4    40   169     8   773   833     4
   995   817     1   333   817     9   907   352     1
   532   439     5   352   525     9   257   652     8
   216   876     3   274   185     6   648   320     6
    83   220     8   651   910     9   525    26     9
   742   333    10    42   112     7   662   333     4
   154   835     1    13   216     4   570   161     9
   796   169     2   779   399     7   525   471     3
   817    33     5   468   998     7   749   238     6
   227   109     9   357   749    10   565   757     7
   461   796     4   995   641     8     9   700     9
   526   833     2   114   652     5   786   161     5
   133   556     3   154   448    10   154   886     5
   795     9     4   539   570     1   773   474     3
    13   248     3   293   456     2   371    53    10
   889   471     6   503   461     1   833   974     8
   832   432     8   779   715     1   788   710     7
   257   348    10   195   276     2   293   574     1
   379   468     9    42    28     8   557   357     7
   907   500     5   503   840     4   379   925     9
   833    92     9   795    96     2   526   387     6
   907   307     4   401   710     4   423   796     3
   689    42     8   597    96     6   248   377     5
   795   303     6   686   651     4    33   768     1
   706   432     1   288   539     9   788   918     8
   127   379     2   393   468     9   540   288     5
   248   422     7   139   133     5    89   185     1
    43   114     7   356   461     4   975    40     8
    28   671     2   894   399     1   325   648     6
   373   925    10   432   604     2   472   597     8
   500   744     4   763   139     6   689   407    10
   956   744     7   648   177     1   689   236     8
   399   476     3   233   540     9    88   172     5
    18   833     2   238   435    10    40   306    10
   161   805     5   661   326     4   470   662     5
   652   908     1   371   888     8   326   949     4
   400   260     4   820   888     3   892   835     2
   864   565     8   432   926     5   527   226     7
   468   103     7   455    43    10    63   455     2
   352   677     4   352    55    10   327   805     9
   722   288     1   908   730     1   308   839     1
   269   974     6   228   257     4   165   651     9
   293   701    10   848   779     4   525   734     8
   853   889     9   204   503     3   131   671     6
   910   409     3   905   539    10   729   103     3
   848    64     9   409   104     3   204   219     1
   185   469     6   253   377     8   269   891     2
   521   177     1   500   815     8   710   972     1
   383   248     9   505   907     1   523   689     8
   717   956     1   734   896     1    42    70     2
   399   776     1    46   393     1   401   466     9
   706    12     7   908    27     8   153   521     3
   401   961     7    80   468     1   199   379     9
    83   914     2   795     2     8   820   828    10
   410   504    10   355    88     3   370   393     2
   825   455     2   407   759     9   450   238     1
   441    53     3    49   303     3   400   725     7
   881   839     8   113   306     1   696   734     4
   526   213     8    46   136     5   268    83     5
    46   519     5   379   983     9   974    58     9
   248   898     9   721   527     4   435   884    10
   972   931     2    65   161     1   778   696     6
   396   448     2   460   828     2    43   273     5
    65    47     8   250   557     7   500   132     6
   306   149    10    14    58     5   325   262     1
   983   187     3   192   238     8   293   518     8
   891    38     4   276   819     8     9   343     5
   580   925     5   807   327     9   442   370     5
   303    72     2   815   826    10   503   363     3
   326   541     8   750   288     8   987   521     6
   524   250     5    64   322     5   274   879     2
    47   843     1   826   958     9   422   609     1
   989   474     8   410    60     3   538    65     6
   343   510     4   917    12     5   570   295     9
   561   556     3   778     4     6   363   340     1
   211    92     3   274   258     9   364   828     1
   542    60     8   958   752     9   524   937     1
   126     9     6   252    27     6   974    77     8
   627   898    10   853   942     3     4   391     9
   823   779     4   600   949     3   500   367     1
   901   211     2   244   894     8   171   523     8
   188   153     6   151   532     7    46   337     4
   757   620     6   472   375     9   591   127     8
   811   686     8   250   687     3   654   949     7
   707   521     4   145    38    10   380   773     9
   779   446     8   524   218     9   759   290    10
   131   207     2   111   161     4   746   671     5
   439   508     6   262   621     8    61   931     4
   276   996     3   603   233     9   755    28     3
   620   732     1    84   974     4    12   267     8
   378   172     3   852   949     9   544   145     4
   839   629    10   363   583     9   342   322     9
   561   708     8   400     6     4   254   983     7
    72   624     2   655   356     7    43    69     6
   598   648     1   315   752     6   875   503     2
   730   705     6    83   950     4   742   834     1
    48     9     1   656   974     3   142   195     7
   211   183     6   473   154     4   181   598     3
   838   504     6   677   458     6   173   104     2
   887   730    10    81    70     8    21   817     6
   117   471     1   391   341     2   246    65     4
    10   220     8   571   887     2   454   469     9
   208   274     6   956   313     5    47   433     3
   316   187     3   696   870     3   246   731     6
   729   814     2   687   992     1   906   525     1
   150   246     4   357   427     4    67   931     7
   874    84     7    80   560     9   641   395     8
   807   606     2   243   253     9   878   571     8
   972   431    10   816    26     2   874   748     1
   138   442    10   598   951     2   994   409    10
    88   123     9   838   969     7   215   759     1
   694   525     2   526   237     5    27   697     9
   132   189     1    18   856     3   667   870     4
    63   323     8   641   709     1   502   395     4
   134   876     8   508    19     7   389    61     9
   389    97     4   443   432     4   551   656     9
   303   559     8   139    54     7   236    82    10
   302   662     9   345   820    10   154   321     2
   609   669     3   912    65     9   557   592     8
   989   281     2   254   156     6   536    43     9
   280   342     9   921    84     8   929   233     8
   366   371     4   171   607     7   787   627     3
   591   147     5   114   785     4   459   914     1
   662   298     6   773   270     6   864   239     2
   276   264     8    54   636    10   961   102     9
   957   427     3   489   508     8   326   408     2
   319   395     5   835   351     9   514   466     8
   186   621     3   968   154     5    75   887     2
   721   108     3   536   414     7   415   407     7
   460   915     9   653    84     8   434   957    10
   591   985     6   905   903     5   727    75    10
   389   993     9   536   193     4   992   809    10
   681   840     9   245   268     4   782   995     8
   383   933     5   695   510     1   976    27     6
   970   103     4   605   788     2   941   443     7
   684   557     4   208   614     9   507   111    10
   326   191     7   193   663     2   384   996     2
   647   456     8   829   994    10   771   505     7
   579   779     4   106   525     3   616   504     5
   686   863     2   855   655     1   378   231     8
   998   769     6   800   684     7     3   732     7
   139   780     2   377   163     1   555   423     9
    23   150     6   592   745     6   326   967    10
   623   914     1   720   856     5   894   284     3
   892   599     5     9   358     5   162   343     3
   607   534    10   973   295     7   852   531     3
   812   929     4   109   610     5   806   599     2
   889   170     8   199   645    10   446   608     6
   774   908     1    35   918     1   120   139     6
   887   952     8   326   159     2   314   881     4
   987    16     5   629   638     1   314    85     7
   898   180     7   306   751     3   158   191     7
   824   446     7   168   163     4   320   418     9
    78   556     7   880   248     9   154   428     2
   260   481     5   797   961     2   310   969     3
   460   813     5   610   699     3   668   606     6
   764   620     6    35   240     2   293   214     3
   787   691     5   687   263    10   866   870     5
   481   642     1   245   837     4   281   631     5
   869   342     4   183   716     5   705   784     4
   487   969     1   188   405     1   421   538     7
   547   838     2   861   652     4   586   441     8
   646   774     4   581   185     2   971   848     6
   491   521     2   299   843     2    81   362     2
   541   194     6   120    90     2    44   814     8
   335   389     5   206    35     7    51   441     1
    92   558     3   716   381     5   660   323     9
   117   576     7   394   995     9    38   309     9
   163    15     6   254   224     3   117   464     7
   210   937     2   256    67     6    28   984     3
   993   353     5   610   426    10   868   246     1
   654   515     1   330   691     3   875   388     6
   574   897     3   453   454     6   924   468     4
   338   668     4   349   924     6   621   155     3
   885   165     1   676   464     6    57   505     5
   598   424     4   678   586     1   309   278     4
   868   808     9   331   117     6   351   285     2
   216   201     7   662   221    10   954   504     3
   384   777     8   658   989     1   243    94     3
   759   857     3   401   402     2   193    39     6
   823   317     1   871   787     8   998   478     6
   293   990    10   288   563     8   996   546     7
   574   376     3   393   148     3   328   970     2
   222   800    10   999   598     6   688   337    10
   456   312     8   946   853     5   697   801     5
   553   273     9   670   314     9   445   395     3
     8   788     6   754   317     2   712   571     2
   196   220     3   840   179     2    88   692     3
   194   578     6   702   113     8   845   968     4
   291    43     2   944   193     7   572   514     8
   683   379     6   540   628     2   110   489     6
    19   899     2   242   563     4   890   906     4
   839    50     6   197    58     2   683    45     9
   403   375     2   656   927     8   271    21     8
   289   946     6   280   160     2   548   213     3
   142   704     6   693   109     9   371   301     8
   423    25     5   148   966     2   458   733     8
   252   397     9   644   228    10   467   312     2
   871   336     6   248   632     6   290   568     9
   739   381     8   799    23     5   330   919     4
   672   195     6   851   258     4   953   448     3
   557   499     2   635   774     3   493   870     4
   898   862     5   883   898    10   120    30    10
   883   767     6   305   515     2   133   436     1
   809   703     4   350   351     9   829   385     9
   872   823     9   934   661     3   798   816     9
   495   561     6   511    70     9    89   119     5
   272   351     2   298   261     3   279   145     7
   408   135     3   765   269     6   714   263     3
   253   429     3   830   780     4   957   354     3
   961   613     7   594   104     9   435   438     5
   486    40     5   341   241     1   632   659     6
   682   869     2   934    91     6   765   235     7
   814   390    10   818   976     9   575   371     3
   663    66     3   337   121     2   168   802     4
   188   980    10   166   239     3   242   860     8
   848   275     5   544   529     4   572   212     6
   867   695    10   850    53     2   149   760     7
    38    62     9    46   673     9   830   249    10
   705   804     8   320   955     7   470   582    10
   143   652     9   505   789     2   943   812     9
   707   484     8   928   547     8   637   721     2
   852   615     3   533   315     1   396    87     5
   551    20     2   370   137     2   726   826     2
    21   417     8   697     5     8   114   413     9
   540   209     3   576   611     1   344    49     3
   582   509     5   200   668     4   962   523    10
   878    22     1     3   650     6   229   250     3
   880   858     9   980   100     1   202    51     1
   275   140     5   296   556     2   502   497     9
   150   847     1   361   869     8   402    59    10
   709   190    10   118   226     2   188   772     8
    79   371     3   577   898     4   100   963     1
   502   164     2   680   458     2   522   604     3
   382   857     3   658    17     4   371   738     5
   523   178     4   979   143     7   907   728     8
   256   223     6   792   491     5   289    56    10
   100   420     5   952   437     2   610   622     6
   665   738     7    53   612     4   915   488     6
   359   423     8    94   630     7   205    96     3
   105   383     9   101   623     3   643    66     6
   110   480     1   457   340     4   251   996     2
   216   911     2   475   646     1   889    37     2
   865   804     5   563   601     2   286   381    10
   853   791     7   941   144    10   935   284    10
   550   651     5   662   698     5   885   566     4
   492   560     2   791  1000     2   465   267     5
    16   125     6    76   645     5   917   128     1
   119   266     8   315   477     9   182   180     7
   729   462     9   110   947     9   919   634     3
   464   893     2   800   758     6    95   132     7
   493    11     9   415   485     3   537   231     4
   442   167     7   578   543     5   793     5     6
   810   813     3   702   735    10   649   612     6
   411   777    10   339   301     7   121   265     6
   874   259     9   324   839     7   447   252     1
   404   291     5   174   661     9   501   441     8
   970   398     1    71   970     2   490    91     8
   944   300     8   868   932     3   394   602     2
   329    37    10   558    41     9   617   301     9
   304   924     4   909   623     1   130   289     9
   530   655     8   891   513     2   736   828    10
   494   123     9   444   373     8   618   805     1
   909   234    10   854   636     6   685   417     1
   698   821     1   321   528    10   374   274     5
   545   359     7   997   438     2   287   204     4
   827   903     6    25    99     7   593   599     8
   991   423     7   564   285     3   247   827     2
   859   663     5   646   124     8   347    42     6
   639   995    10   496   597     9   555   392    10
   263   332     6   360   779     1     7   436     9
   626   860     2   850   842     4   524   479     2
   177   517     7   960   967     3   678   836     6
   826   116    10   846   613     6   740   909     9
   141   644     7   380   175     4   535   202     4
    38   506     6   569   817    10   584   191     7
    86   749     7   803   399     7   906   451     3
   664   751     3   823   129    10   860   283     1
   311   149     1   549   533    10   902   235     8
    65   965     3   747   470     1   140   794    10
   597   232    10   374   783     1   132   900     2
    68   955     8   946   512     6   610   318     5
   587   194     6   926    24     7   811   679     7
   365   664     6   438   737     9   249   982     6
   393   176     8   616   762    10    29   867     4
   310   657     6   831   108    10   333   761    10
   877    18     2   107   111     8   766   677     9
   913   182     8   369   979     8   599   412    10
   666   872     9   499   449     5   654   719     3
   817   277     3   886   948     7   386   387     3
   170   922     8   934    98     6   893   882     7
   101   775     6   110   230     7   479   225     8
   939   243     9   375   334     1   122   912     3
   278   723     9   217   798    10   682    74    10
   584   690     1    36   301     1   981   502     9
   724   586     7   625   946     6   157   819     5
   203   290    10   952   430     8   822   924     9
   753    22     4   309   633     4   554   714     6
   674   104     3   346   574     8   552   634     4
   440   679     5   648   781     6   504   589     7
   498   134     5   230   964     9   940   808     6
   537   640     4   945   387     1   440   483     1
   562   404     2   184    13     2   826   516     8
   596   390     6   297   424     3   959   398     6
   452   846     3   103   567     5   822   416     3
   630     1     1   904    57     7   844   408     8
    52   225     7   790   593     5   916   542     5
     5   675     8   841   340     9   104    93    10
    61   920     3   270   590    10    36   425     3
   585   994     7   946   718     8   152   222     1
   595    59     7    54   770     5   849   848     4
   994    32     2   372    35     6   756   605     8
    34   264     6   258   986    10   419   783     3
   619    25     4   758   588     8   482   860    10
   162   368     2    23   294     1   923   537     3
   936   307     3   582   711     2   503   930     7
   938   105     1   573   991     3   406   748     6
   725    31     1   827   463     5   946   713     8
   978   867     6   741   164     9   743   505    10
   985   292     7   146   852     9   255   782     9
   873   647     3    36   977     1   175   895     3
   988   276     2   198   607     1   542   115     9
    73   400     3   282   140    10   520   961     5
   894   933     3   638   124     2   106   997     5
   882   902     9   816   353     6    51   831     2
   140    52     7   561   912     3   700   927     3
   123   826     5   911   940     3   344   364     7
   331    91     4   663   545     9   868   100     5
    73   702     7   495   677     5   405   875     8
   568   331     1   529   904     8   238   775     5
   973   119     9   428   220     4   496   256     7
   255   133     8   332   869     5   487   681     2
   918   722     1   758   759     2   134   853     5
    58   471     8   729   727     6   125   587     8
   286    53     7   293   105     9   800   282     8
   527   518    10     4   439     5    56   648     1
   376   871     4    26   281     7   252    40    10
   609   326     1    26    63     3   996   897     6
   991   146    10   137    29     1   384   699     5
   221   459    10   779   535    10   121   641     2
   809   139     3   911   295     1   339   589    10
   446    99     8   345   330     7   898   739     4
   640     8     5   460   368     3   258   411     9
   287   696     8   169    70    10   120   611     1
   851   629     1   197   514     1   521   535     1
    10     8     4   564   333    10   442   345    10
   704   604     3   158   681     9   624   655     9
    40    74    10   782   938     3     6   293     6
   109   665     7   413   931     2   348   405     3
   965    27    10   515   879     6   713   232    10
   153   841     2   146   231     9   215    89     4
   489   267     7   687   983     6    59    51     7
    12   761     9   368   468     3   157   431     3
   426   443     5   885   439     6   597   781     8
   981   915     3   282   152     7   581   535     9
   417   942     3   111   475     6    38   310     9
   583   866     1   938   492     8   333   990     9
   242   456     2   908   871     1   276   208     7
   793   532    10   870   823     4   953   398     9
   523   739     1   478   565     4   776   118     7
    46   610     1   989    56     5   102   328     3
   564   571     7   364   210     6   178   531     1
    40   876     7   918   393     2   517   867     8
   950   635     3   567   895     6    22   869     3
   239   289     5    65   231     5    55   444     7
   128   881     3   538   524     8   314   842    10
    47   364     8   910   855    10   387   271     4
   968   137     1   753   833     1   475   652    10
   869   520     8   604   963     7   721   168     2
   910   192     3   852   878     9   300   610     6
   779   716     3    33   423     4   171   320     5
   618   623     5   239   962     8   363    74     6
   328   702    10   238   526     1   480   521    10
   899   494     7   288   553     8   969   337     1
   861   687     4   417   320     4   730   989     8
   373   136     1   313   925     4    65   861     2
   550    68    10   380   300    10   496   983    10
   907   634     8   267   646     3   920   797     4
   145   987     4   780   748    10   962   495     4
   350   533     4   700   558     3   949   441     9
   205   854    10   814   617     4   878   987     8
   112   713     4    60   907     6   872    77     4
    64   128     3   573   259     2   472   492     4
   885   681     6   793   808     3    84   581     8
   249   277     4   591   688     2   813   193     6
   713   170     9   361   967     7   859   317     6
   953   194     4    49   616     4   597   177     5
   131   290     5    40   182     9   506   708     3
   811   137     6    50   785     5   161   289     2
   915   708     1   356   517     8   267   452    10
   670   396     5    51   365     8    90   661     9
   375   799     3   224   558     8   374   725     9
   863   107     8   205   229     7    80   702     9
   687   929    10   176   424     2   759   439     9
   633   540     1   448   815     9    45   464     6
   441   944     5   215    57    10   296   983     2
   736   598     3   952   328     2   299   828     9
   504    87     6   381   488     9   501   832    10
   161   744     7   281   141     4   316   480     9
   490   313     7   593   259     7   262   943     6
   985   528     7   311   919     6   249   552     1
   593    19     5   210   376     1   751   480    10
   703   500     5   433   247     3   358   814     1
    57   162     6   160   200     6   544   371     8
   454   653     6   981   930     6   194    53     7
   247   626     9   415   380     3    60   517     5
   889   910     2   138   526     5   467   466    10
   676   597     1   671   155     6   453   342     1
   544   314     7   566   538     7     8   321     5
   261   961     3   106   742     6   847   225     4
   554   127     1   316   523     5   736   544     3
   268     4     5   371   839     1   300   737     7
   248   670     3   462   731     8   256   449     4
   645   968     9   233   354     1   993   226    10
   201     9     6   657   560     2   460   239    10
   775   279     6   402   154     8   107   320     7
   695   457     1   180   879     2   454   678     6
    58   302     2   960   315     7   237   711     7
   263    87     3   845    64     7   525   643     3
   591   562     2   418   451    10   735   119     2
   735   269     2   362   382     4   180   184     2
   880   672    10   779   947     5   189   750     5
   695   362     4   230   665    10   599   372    10
   161   977     6   526   103     5   781    96     1
    19   710     5   167   424     6    24   684     3
  1000   393     2   886   946     1   683   555    10
   625   385     1   822   943     3   474    65     4
   836   360    10   866   471     5   929   584     8
   600   717     2   691   834     9    47   783     8
    89   797     3    54    91     4   408   920     3
   209   651     7   515   484    10    73   837     1
   665   678     6   843   470     5   956   514     2
    34   247     1   669   164     3   769   446     1
   707   815     8   503   731     9    84   735     1
   510   549     2   913   733     6   652   699     7
   109   189     7   551   342    10   245   926     7
   249   243     2   346   363     5   892   625     7
   852   421     1   378   745     9   298   834     9
   720    47     7   842   981     3   328   435     6
   682   275     6   684   140     1   787   958     7
   294   806     6   121   219     9   738   591     4
   650   835     8   297     2     9    94   708     7
   883   776     2   353    94     1   786   284     7
   942    99    10   970   138     4   214   630     6
   558   383     1   584   500    10   234   416     7
   504    27     2   684   110     3   850   550     1
   246   112     8   456   635     3    72   508     1
   870    79     4   633    10     9   518   958    10
     5   895     6   840   295     7   319   859     2
   227   509     6   599   489     5   267   192    10
   454   111     4   678   623     2   619   331     2
   140   769     1   718   343     9   594   881     7
   763   661     8   602    63     5   855   990     4
   978   661     3   433   887     8   812    27     4
   203   292     5   236    64     9   633    20     4
   741   769     9   437   864     3   698    82     8
   132   786     2   365   688     5   817   686     2
   226   688    10   951   439     5   767   717     5
   936   188     3   913   702     6   995   899     8
   330   327     4   507   671     1   919   182     3
   739   930     9   813   433     1   201   855     1
   778    63     5    28   412     7   547    82     8
   315   713     9   827   290     3   766   807     2
   235   276     8   288   760    10   853   214     7
   378   991     9   409   703     2   371   229     6
    58   186     7   170   763     3    46   209     3
   279   386     2   810   636     4   964   663     7
   355   890    10   191   927     7   282   235     5
   517   660     6   476   442     8   311   900     4
   506   678     9   241   726     5   650   463     1
   269   762     2   181   117     2   693   310     5
   975   525    10   298   708     1   722    61     2
   211   766     8   780   769    10   493   643     7
   929   739     2   204   496     5   192   404     5
   965   490     3   815   322     9    62   199    10
   773   716    10   603   975     9   510   287     4
   867   236     7   174   959     1    56   456     8
    30   505     5   235   761    10   344   883    10
   744   574     7   531   713     2   286   541     4
   461   728     1   980   887     6   449   985     6
   244   963     9   946   429     2    98   703     5
   681   155     7   156   867     6   749   801     5
   618   990    10   318   987     8   246   797     7
   652   826     1   637   701    10   104   974     8
   115     8     8   465   255     5   714   662     9
   931   198     2   137   803     2   268   937     5
   254    78     3   675   511     8   767   351     1
   823    77     7   937   992     3   315   791     1
   851   131     8   119   565     4   810     6     8
   566   164     3   401   210     1   887   150     3
   674   129     8   599   258     4   604   319     9
   703   292     8   123   715     3   425  1000     6
   103   396     7   610   662     4   530   634     2
   296   638     8   942   272     3   704   302     2
   440   639     2   164   887    10   122   218     7
    49   246     9   719   488     9   615    50     3
   779   258     2   822   851     3   672     6     9
   543     1     7   726   780     2   639   131     3
   712   652     4   498   858     3   985   752     2
   482   126     8   446   104     9   620   575     1
   261   775     2   874   815     9   954   408     8
   223   398     9   655   567     2   653   482     9
     8   597     4   631   869     4   707   841     3
   720   989    10   907   648     8   261   849     7
   817   940     3   869   372     8    48    39     4
   961   614     5   753   167     5   743   913     4
   343   886     2   443   690     3   142   102     4
   995   784     1   722   116     9   617   559     3
   276   151     5   216   920     2   558   957     1
   592    72     3   126   383     7   345   557     6
   463   174     2   978   227     8    48   750     8
   333   442     9    40   201     9   428   565     5
   240   953    10   503   718     2   615   246     7
   574   659     9   641   576     4   217   689     1
   145   399     2   855   862     4   723   112     6
   486   791     2   483    31     6   273   643     4
   665   841     4   514    57     4   469   793     7
   673   409     4   956   342     2   879    21     9
    86   208     2   481   821     1   878   927     3
   173   349     6   824   245     2   299   306     5
   774   365     2   146   555     6   728   961     1
   839    63     8   138   677    10   372    77     3
   158   904     8   277   439     4   625    43     3
   503   820     4   428   743     3   368   636     8
   783   398     3   586   383     8   210   733     3
   114   468    10   110   193     8   619   737     9
   317    87     6   142   937     2   746   142     8
   451   526     8   352   796     6   473   126     3
   257   278     9   821   811     2   319   655     2
   310   948     4   567     5     5   316   432    10
   821   450     4   726   213     3   772   382     7
   589   810     7   729   730    10   633    71     8
   404   961     7   286   448     3   408   381     3
   617   745     3   557    38     7   828   409     7
   750    21     5   710   629     2   300   218     6
   103   237     2   686   917     4    34   910     2
   925   166     9   725    53     4   627   902     9
   670    77     9   122    76     9   295   646     6
   997    96     7   846   790     6   267   793     4
   974   262     8   680   109    10   341   835     8
   982     3    10   865   447     1   643   708     1
   293   263     4   279   168     1   722   693     7
   401   436     1   787   682     6   412   898     2
   128   964     2   136   838     1   608    45    10
   456   532     3   802   500     4   662   116     3
   577   748     1   133   459     3   358   929     7
   848   411     5   338   553     9   161    28     2
   638   874     4   202   343     4   263   416     8
    39   134    10   538   286     6    39   801     2
   262    57     8   410    92     9   684   136    10
   721   786     5   294   832     8   799   267     7
   776   221     5   989   795     2   862   544    10
   384   173     2   336   326     8   227   962     3
   952   185     6   504   912     2   850   351     5
   836    32     7   957   792     1   757   729     8
   939   986     8   743   988     4   870   611     6
   861   154     7   862   765     4   748   469    10
   446   321     3    39   179     1   881   644     9
    26   486    10   327   256     2   650   879     7
   116   567     2   149   544     8   990   228    10
   469   886     6   696   521     7   643   334     5
   748   983     7   537   563     8   125   566     2
     7   394     3    49   333     1   364   179     4
   693    48     3   595   444    10   676   157     5
   779   998     5    27   931     2   556   805     4
   848   656     5   384   106     5   816    15     1
   569   923     2    18    95     1   966   749     4
   719   922     9   318   565     3   650   897     1
   831   770     8   313   528     6    19   719     2
   426    28     7   680   738     8   663   213     8
   951   434     3   135   456     9   884    43     9
   194   407     8   425   270     8   464   782     7
   771   486     5   581   846     2   160   181     5
   757   431     9   576   871     2   586   266     9
   430   668     6   531   907     6   950   359     7
   159   542     5   824   943     2   586   110     6
   372   538     2   782   248     9   961   519     3
   532   597     3   483   607     5   393   848     2
   485   652    10   486   689     1   333   993     6
   101   209     7    49   937     8   882   503     7
   994   997     9   359   535     2   458   328     6
   378   217     3   190   684     4   661   138     7
   707     3    10   673   439     8   726   564     4
   954   691    10    91   750     8   898   256    10
   997   357     9   721   705     4    80   546     9
   697   939     8   111   255     1   551    99     7
    90   369     1   933   284    10   620   871     8
   477    23     5    10   241     2   512   806     5
    44   219     6   539   788     3   305   248     7
   320   566    10   965   336     1    15    80     4
   207   805     2   835     6     5    43   996    10
   343    66     4    17   437     9   421    44     1
   599   730     5   582   771     3   446   434     6
   303   668     5   267    71     6   817   850     1
   524   362     1   330   718     4   395   649     3
   434    42     8   482   674     9   996   427     3
   378    49     4   770   788     4   686   660     9
   159    84     4   799   949     4   201   393     7
   864   560     7   108     3     8   307   115     7
   919   460     3   110   343     2   128   352    10
   520   785     7    58   825     3   348   102     2
   755   652     3   210   528     5   711   830     2
   777   259     8   129   530     8   715   909     5
   959   311    10   338   126     1   172   987     9
   271   541     4   214   182     2   162   519     4
   985   843     7   155    88     7   731   931     4
   580   964     1   382   707     4   430   461     1
   681   915     1   293   894     4   784   577    10
   383    92     3    91    67     5   281   667     3
   933   867    10   782   477     8   397   869     7
   677   147     3   479    93     6   553   976    10
   425   392     2   896   144     1   406   595     8
    47   445     4    93   252     9   671   839     6
   384   599     6   398   211     4   664   848     8
