140 189 1025 
141 154 2313 
142 155 8099 
142 156 7740 
142 185 9167 
143 170 6967 
143 181 10048 
144 145 6338 
144 169 6922 
144 173 6779 
144 184 6658 
145 163 7615 
145 169 2751 
145 173 10248 
146 176 9978 
147 152 11251 
147 178 8145 
147 192 8161 
147 200 8479 
148 175 4404 
148 195 6634 
149 185 8893 
149 193 7897 
150 175 7256 
150 195 6275 
151 164 10747 
151 174 7835 
151 179 10562 
151 183 6906 
151 187 7186 
151 197 7392 
152 200 3996 
153 157 10621 
155 189 5566 
159 196 4908 
159 199 6806 
160 164 2963 
160 174 9945 
160 179 2863 
162 176 11029 
163 169 10214 
163 173 10699 
164 174 8741 
164 179 1250 
165 191 8229 
166 193 5441 
168 171 10709 
170 176 10610 
170 181 8085 
172 188 8767 
174 179 7711 
174 197 3637 
175 195 2584 
178 192 4434 
179 197 11116 
180 188 6503 
181 185 9238 
182 194 11077 
183 187 3067 
184 186 10831 
196 198 10954 
196 199 2600 
198 199 9247 
